RECON_ID,EXT_INVOICE_KEY,CUSTOMER_ID,INVOICE_AMOUNT,PAYMENT_TOTAL,DIFFERENCE,MATCH_STATUS,RUN_AT,RUN_ID,RUN_LABEL
50d6e8c7-1e6c-4c8b-9ae1-a6bf58f2d5fa,INV0111,35,176,6426,-6250,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
3984fd3a-0f9f-4ac8-8048-6bf27d07bba4,INV0123,33,4687,14061,-9374,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
eba775c7-af52-4c69-ae4a-69e252a293c4,INV0156,4,2995,3887,-892,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
4c981785-e407-473e-8c46-796abc132c62,INV0193,8,2816,5025,-2209,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
77c5e4a4-7617-4998-8eaf-2fcaad2d9a94,INV0148,15,1756,7420,-5664,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
1a77b536-b02f-48a4-9ee1-d15e1d5caf7d,INV0089,47,559,17199,-16640,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
15bbe086-407a-49b1-8e70-243afa60a744,INV0092,25,1296,13968,-12673,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
3ebfac20-7bc7-456e-9b3b-931787be2f59,INV0158,37,283,6715,-6432,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
3bfd2996-7fa2-4df6-97f7-c331a8306bc1,INV0167,32,353,1857,-1504,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
fabb756e-5765-40d1-9b77-9be88ccc1c58,INV0008,19,1334,4498,-3164,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
23f2053e-bd57-4ee1-8d44-69213c5a841b,INV0010,11,1574,5692,-4118,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
35c029c0-a183-4734-a7d0-91097f70a867,INV0017,22,4551,8950,-4399,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
4f113377-e20f-41c8-8383-41382fb98f08,INV0044,18,1995,4928,-2933,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
428403e0-3b3c-402d-a8a0-e62bba709035,INV0065,4,4447,3887,560,PARTIAL,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
d09d5bc0-fe96-4e8b-b98a-36a71477e1c6,INV0067,6,3246,9668,-6422,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
b077ec02-fd82-42f3-b9b0-d0308fc13de3,INV0151,13,2934,4120,-1186,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
0b6260da-364a-481d-af74-e9a83ed67141,INV0064,40,4496,26610,-22114,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
dd35bfc8-d802-4709-8007-78730f25345e,INV0121,12,931,0,931,UNPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
e22f75ad-357a-4828-91e6-b4190e348073,INV0020,44,2498,7350,-4852,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
c92c83be-0fd6-4899-bbb3-fda144f3ad93,INV0034,16,1014,5964,-4950,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
332d5f31-619e-480f-8429-3866cfa114e0,INV0122,34,2828,14664,-11836,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
99e37677-1d21-4b5a-8507-601834eee980,INV0030,49,2725,13511,-10785,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
c00c286f-e993-41e0-bed1-267b2c869aa8,INV0055,7,2695,1987,708,PARTIAL,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
5ba1da00-8bcc-42fb-a18b-db4ba0830a08,INV0069,4,892,3887,-2995,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
062c1d5b-5850-4714-9e7f-e728c7348c90,INV0137,47,4066,17199,-13133,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
28c23add-a495-4c7e-b346-3bab099d13de,INV0190,3,1472,4584,-3112,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
055b741d-736c-4132-9339-a08c0d29c4e9,INV0169,22,2749,8950,-6201,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
6c9ace80-1401-4dff-a4f7-5149a263832c,INV0183,25,2104,13968,-11865,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
64117de3-1b88-4ddd-a7d5-72cde6d17126,INV0078,31,3490,3490,0,MATCHED,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
943a2307-02f0-49cd-b260-7c7fc9425082,INV0090,24,1902,9907,-8005,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
71813945-c905-4306-819e-8f7b7d7c6beb,INV0128,35,4951,6426,-1475,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
b7c06379-4b73-4d02-b4de-a017341f0755,INV0153,39,2381,6971,-4590,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
1599e2f1-8856-43b2-bef8-29be127308c1,INV0198,42,3813,9211,-5397,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
24d2f6a5-3cab-4a57-834f-228cb83fd0fc,INV0006,21,4862,8156,-3295,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
5aadc3e3-84cf-42e7-8029-7a1c203b9042,INV0007,39,4816,6971,-2155,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
fc62d90b-5111-43e8-a9c7-80e4d5df43ae,INV0012,24,281,9907,-9626,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
b58dbef7-1a70-4c17-8ea5-1b18bcdb0525,INV0028,44,3198,7350,-4152,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
efc68cfd-dd7a-47bb-8c59-defab64a5b89,INV0050,26,4399,15116,-10717,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
46962bd1-dc8a-4866-8e31-52cf7faf93f5,INV0072,26,145,15116,-14971,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
4085c46b-7e78-4e3d-821a-a7b48d710892,INV0046,25,774,13968,-13195,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
56d6ab45-8f4a-41b9-90e3-234930551cc6,INV0053,28,4104,4650,-546,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
8b43410b-d7c6-4fa1-94ec-110f9cfb3300,INV0130,40,2640,26610,-23970,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
ce1b4342-e63f-4581-a64c-87f2457712e9,INV0159,23,4131,14677,-10546,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
2cffa77c-0f8c-4346-8c41-f6222c4cea05,INV0087,45,3322,17344,-14022,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
c922b4b8-51a3-40bc-811f-e1ad0864c829,INV0106,24,968,9907,-8939,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
71a80a65-0010-4f8d-994e-d8be6c2cf6d8,INV0033,28,1672,4650,-2979,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
6ffa2028-51f6-4657-bd21-92f9857b773d,INV0041,21,3261,8156,-4895,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
e8648bc9-6518-4ba5-9c5e-a261ed933f45,INV0076,36,888,12156,-11268,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
1b1e024a-3a8e-47bb-8f76-74e37f906239,INV0101,9,1057,7653,-6597,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
d36127e3-77ee-47a9-903e-2a9be4676450,INV0157,30,249,18714,-18465,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
493440cb-0686-4a1b-aabe-5ca9c9ae9f85,INV0175,28,3996,4650,-654,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
e8f6db95-9911-4f6b-a008-3b885e309d30,INV0180,30,4817,18714,-13897,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
c3bdd48c-04ff-4ab3-834a-5d43612256ea,INV0112,33,4649,14061,-9413,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
67054af8-bf4b-4fa9-ac81-119aa322128a,INV0146,9,3999,7653,-3654,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
4f898b35-4f5b-4f6b-9799-15207f8569e0,INV0165,36,3152,12156,-9003,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
1a0a501b-d575-4609-a55a-eee68d615b60,INV0192,6,3716,9668,-5952,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
1adab5a1-7d2a-4eb8-a23c-f0b430bbc8b2,INV0075,10,125,640,-515,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
7efa48d9-b58c-4ad3-bd7e-086bd01046ea,INV0095,29,4471,20817,-16346,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
fb6e85b8-6ce2-4110-90e4-8bf76412170a,INV0117,28,1543,4650,-3108,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
5f1c6384-abd1-411a-a265-090cbdaa964d,INV0160,39,1865,6971,-5106,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
6f8e8ea8-8a0a-48cf-b48e-ada44d032d04,INV0140,1,4575,13526,-8951,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
2ebc2379-b543-45c9-b45f-5d74ac99b22f,INV0184,39,949,6971,-6022,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
19e1646b-8fc9-43b5-81d6-21bbebce2c57,INV0125,23,2893,14677,-11783,OVERPAID,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a,2025-09-17 - e2a575
531cee7e-ed39-4287-8110-7d257685dcc8,INV0029,25,3204,17947,-14742,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
21d06e9c-450f-4bad-b6ed-ee80c57913ef,INV0081,8,3590,7463,-3874,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
26894c71-08ef-4c0d-80fe-9a988af86b50,INV0072,26,145,19515,-19370,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
a11ef7ab-afb0-4074-83a9-739ba007c44d,INV0157,30,249,23644,-23394,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
47bd5f4e-c25d-4e0f-a132-3f83fd7044bf,INV0023,2,3393,30265,-26872,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
3c8dd495-ec31-44d7-b810-23223f7f9c52,INV0127,37,3114,9324,-6211,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
8a8ad9e2-6d59-453f-ace0-16d36b3ac7d2,INV0084,40,3758,33669,-29911,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
8d8dc997-1380-46a8-b464-75ef82761d2b,INV0041,21,3261,20111,-16850,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
33fecdef-fe07-4c6e-a7bd-bcc0c4b2bb82,INV0025,33,1264,15326,-14061,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
d15dd275-e69f-4c3a-94f2-bbe66be57329,INV0141,5,2606,9200,-6594,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
ddd12a08-220c-40f8-8e8f-e30b442693b6,INV0159,23,4131,17213,-13082,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
85108bfc-0113-474e-b605-0d4bfa60c227,INV0162,15,2659,10362,-7703,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
52c6e6b4-6ad4-4587-b070-13c771aedcf2,INV0032,42,4193,13916,-9723,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
ed46a989-d9fd-466c-b847-200e641a7785,INV0076,36,888,17054,-16166,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
b3709fc6-5588-47e7-8028-633243425481,INV0135,35,1862,10938,-9076,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
0121dec3-aa17-4907-b403-d8b7bd2fcfd9,INV0077,14,2789,15099,-12311,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
76deaa26-51f1-4aa9-bb6d-95ef105de8fe,INV0086,16,4261,6978,-2716,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
cc9f633b-a3ae-43b9-9566-1d8dc1d3120e,INV0045,4,4690,13916,-9226,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
c6b976c0-c5df-47bb-bb2a-70cc8a3fcac9,INV0002,29,1684,27003,-25320,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
2d10e81d-e9a5-44bb-a144-d803ae8ec301,INV0195,9,2156,13239,-11083,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
b19cda74-c495-4d3e-94fc-890911aa87c3,INV0056,44,1285,17752,-16467,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
e32346f1-bc8b-41be-9701-9b8e57ace411,INV0004,43,3545,17804,-14260,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
5dac7e5f-f4b4-4dcc-8af1-140498fc4cbc,INV0073,44,597,17752,-17155,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
476f3fd8-8a44-4072-b8ab-fad59bfe0bab,INV0092,25,1296,17947,-16651,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
ea8c8dad-043e-4fb7-aed1-30239287c4db,INV0075,10,125,640,-515,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
f4668b43-eb9f-4759-8588-9d3c785c7ad0,INV0109,8,4583,7463,-2881,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
c0a69edd-75d6-46f7-867c-b83cd58e543e,INV0185,33,867,15326,-14459,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
42c4acda-a6af-4032-a684-2f1e6ae57c7a,INV0011,11,1496,8762,-7266,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
b06dadc7-8bc4-4ff8-bbe7-4073123936a0,INV0117,28,1543,10427,-8884,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
89b9ec6b-dea4-419e-b87d-4556c21df979,INV0124,48,3511,9409,-5898,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
55a6c31d-bae1-4cd8-bb77-0ede5ddcd4bb,INV0019,24,810,11350,-10540,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
82e02c2d-b701-4250-a136-5e272208596d,INV0066,2,3921,30265,-26344,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
b21d7d95-edc9-4a16-b9ca-3c8f80d86d8d,INV0171,2,3658,30265,-26607,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
b67fbf9b-4e41-4a38-81ff-04f35da347b7,INV0058,47,4496,27511,-23014,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
c0da575e-cefc-4dd3-a9d0-d9ee892fb861,INV0010,11,1574,8762,-7188,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
24d7d941-1072-4163-98d9-fcfc4ce9c09c,INV0134,1,3542,13526,-9983,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
5933d52f-8e0a-445d-b4e8-9e7eeded76d5,INV0022,38,1286,8674,-7388,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
fe2eeba6-7035-4e38-a14e-77c222eb2917,INV0152,32,276,1857,-1581,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
437160df-2ba6-4385-a4a0-c0548baeaed6,INV0138,14,4070,15099,-11030,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
aeb9c50e-4eee-4757-befc-4e776f1b2de6,INV0026,12,3668,3668,0,MATCHED,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
3fc0d8b0-8c18-4ad5-aa73-9c6011743b73,INV0015,24,352,11350,-10998,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
8462929c-c8d2-42e9-aa9f-7ce2f9e3ac8a,INV0177,44,2251,17752,-15501,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
b71625ed-e22e-467b-b7eb-57ee82869830,INV0110,35,1914,10938,-9024,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
71f2b96b-2384-43eb-941f-f84aee922e3e,INV0044,18,1995,6923,-4928,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
0114c260-c9ba-4887-9aa6-9746ee47f861,INV0160,39,1865,19993,-18128,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
b0f2a2aa-b23b-4ffe-85f1-64f23debe7a7,INV0197,33,1844,15326,-13482,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
1414ba2d-b340-40a8-88f1-f4e3c809853f,INV0016,3,1465,6230,-4765,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
6e6d7c6c-319f-42ae-9dd0-298220f01fcd,INV0102,24,3640,11350,-7710,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
b5773365-25f6-4d25-bd40-d5d738919f06,INV0146,9,3999,13239,-9240,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
a716a941-5948-44b1-b72c-684cdaa180ff,INV0100,7,2513,5892,-3379,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
a4fd9f7b-5ce3-4125-816e-f638570cbd9d,INV0144,39,3285,19993,-16708,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
e42f2374-a43a-4769-bf94-99e5afac5f60,INV0105,8,3263,7463,-4201,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
eaa13170-3bf3-4e87-8928-e1bd160f6ce2,INV0112,33,4649,15326,-10677,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
7d76ee4d-d70e-4b6b-a7a4-823b047f6919,INV0200,24,669,11350,-10681,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
4a648bf1-d7e5-47ef-b370-0b793da50e8e,INV0181,11,4196,8762,-4566,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
5c374126-bf20-47d3-8602-76fd78e2798a,INV0039,37,2609,9324,-6715,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
e7992e29-c563-42a6-9ac0-a4c740bfce37,INV0148,15,1756,10362,-8606,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
385e9bcd-07de-4866-88dc-86dc77853e28,INV0198,42,3813,13916,-10102,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
a1550e7c-c3b9-40f5-bc48-b5cc24334c6f,INV0031,27,542,9971,-9428,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
d23ee29e-c82b-4ae4-aa63-d40ff84a2ec6,INV0194,27,3097,9971,-6873,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
198ab4df-5ca9-4c84-9194-a2577c05368a,INV0119,9,4271,13239,-8968,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
7c61dc8e-03af-43c9-ad57-4fe19c9e2fcb,INV0017,22,4551,15402,-10852,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
b4689eb8-3256-49d6-8124-891057c15a2c,INV0088,18,2885,6923,-4039,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
8c91f522-7426-4920-8203-eb17e3f7355b,INV0030,49,2725,16236,-13511,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
52214358-5df3-4c64-9b65-2adb425710bc,INV0158,37,283,9324,-9041,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
4054c297-922d-4ca1-a034-c9e5aa514d71,INV0028,44,3198,17752,-14554,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
cab86003-b77e-433e-81a5-316cd91ee2f4,INV0155,32,1504,1857,-353,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
400cab39-4f7d-4f17-8b4f-3e4d8d7a248c,INV0060,14,3202,15099,-11897,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
004da346-e6d9-40d2-8ca6-4a1ec3399717,INV0173,45,2630,17344,-14714,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
7c1e2459-f7b3-4c98-8d25-01d7a57f94ef,INV0184,39,949,19993,-19044,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
36475b63-c106-4755-a6a8-06a3de1986f9,INV0091,26,1399,19515,-18115,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
f2bf5762-7e83-403f-992c-4cd233b6a114,INV0021,30,4930,23644,-18714,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
0e33f37a-8945-455e-b4b3-7d56e7554f28,INV0051,2,1364,30265,-28901,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
4d8393b1-18ca-4592-a8bf-17ea37bf9706,INV0156,4,2995,13916,-10921,OVERPAID,2025-09-17T18:49:15.022Z,9ad1921e-1d36-4f79-b481-05221a200edb,
