EXCEPTION_ID,EXT_INVOICE_KEY,CUSTOMER_ID,ISSUE_TYPE,ISSUE_DETAILS,SUGGESTED_ACTION,RESOLVED,RUN_AT,RUN_ID
566968fc-1032-4e6b-94f1-0e58b2b16f05,INV0011,11,OVERPAYMENT,"Invoice amount = 1496, Payments = 5692, Difference = -4196",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
5babff95-939e-4fa1-854c-8ca12a4d4cdc,INV0129,44,OVERPAYMENT,"Invoice amount = 786, Payments = 7350, Difference = -6564",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
2f1fb6b2-28f8-408e-8af2-74a14d96746c,INV0154,49,OVERPAYMENT,"Invoice amount = 2759, Payments = 13511, Difference = -10752",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
c2c52f2d-29f6-47dc-97e9-d7f97e20ecab,INV0181,11,OVERPAYMENT,"Invoice amount = 4196, Payments = 5692, Difference = -1496",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
9aa941d9-1c5d-401a-9c59-c7c727e23600,INV0105,8,OVERPAYMENT,"Invoice amount = 3263, Payments = 5025, Difference = -1763",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
fc4616d6-1f94-49f9-aa09-00c8ad6ee704,INV0163,43,OVERPAYMENT,"Invoice amount = 3873, Payments = 14260, Difference = -10387",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
10deb008-2543-4d11-83a3-2b73db746aad,INV0168,7,PARTIAL_PAYMENT,"Invoice amount = 2704, Payments = 1987, Difference = 717",Review outstanding balance and initiate collection,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
732ea1b8-26b1-449d-a6fd-ca6b464f3264,INV0003,15,OVERPAYMENT,"Invoice amount = 2642, Payments = 7420, Difference = -4778",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
16ebf238-906a-41fe-a175-96391e1cc273,INV0004,43,OVERPAYMENT,"Invoice amount = 3545, Payments = 14260, Difference = -10715",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
ad6a5739-9795-48fe-81af-90368056e866,INV0009,23,OVERPAYMENT,"Invoice amount = 2537, Payments = 14677, Difference = -12140",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
ed0cd5eb-8751-412b-9758-b0db0a83a67e,INV0027,22,OVERPAYMENT,"Invoice amount = 1902, Payments = 8950, Difference = -7047",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
27881660-75e6-450d-b545-17cb708f6775,INV0038,3,OVERPAYMENT,"Invoice amount = 181, Payments = 4584, Difference = -4402",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
919bcc79-6250-4a78-934f-a64746dad023,INV0070,29,OVERPAYMENT,"Invoice amount = 4503, Payments = 20817, Difference = -16314",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
b04b0314-8971-4800-b1ed-7f106ccee801,INV0136,37,OVERPAYMENT,"Invoice amount = 1539, Payments = 6715, Difference = -5176",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
5f1799d4-e7af-48a8-a2cc-e9c80e6810f6,INV0059,35,OVERPAYMENT,"Invoice amount = 4512, Payments = 6426, Difference = -1914",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
f975a2a3-5bce-47b7-9f73-512f9e2ac9fb,INV0088,18,OVERPAYMENT,"Invoice amount = 2885, Payments = 4928, Difference = -2044",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
c55a383d-5707-4240-81e3-14aa6105ea7d,INV0126,24,OVERPAYMENT,"Invoice amount = 576, Payments = 9907, Difference = -9331",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
decfaa8d-4037-44cd-af0d-da8f421ffbe8,INV0039,37,OVERPAYMENT,"Invoice amount = 2609, Payments = 6715, Difference = -4106",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
aed99bf1-e8c1-4a0f-abb1-1e86e062eb77,INV0060,14,OVERPAYMENT,"Invoice amount = 3202, Payments = 10126, Difference = -6924",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
df8f3908-8052-494b-ae71-44136613f003,INV0108,17,OVERPAYMENT,"Invoice amount = 4774, Payments = 5284, Difference = -510",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
645cd033-0029-48ad-a19b-a91d28084f26,INV0042,9,OVERPAYMENT,"Invoice amount = 954, Payments = 7653, Difference = -6699",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
393aba81-d693-4eb4-98f8-f425fa109cb8,INV0124,48,OVERPAYMENT,"Invoice amount = 3511, Payments = 9409, Difference = -5898",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
99fd2247-b9c8-41b5-8caa-df6b244cbef0,INV0135,35,OVERPAYMENT,"Invoice amount = 1862, Payments = 6426, Difference = -4564",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
531822c8-7b15-4143-9427-61d2805af1f9,INV0162,15,OVERPAYMENT,"Invoice amount = 2659, Payments = 7420, Difference = -4761",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
b6c7e965-e43d-4141-bb6e-7acab5808373,INV0179,20,OVERPAYMENT,"Invoice amount = 224, Payments = 7071, Difference = -6846",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
316988f3-54c1-40c9-92e6-2141d310f39e,INV0040,7,OVERPAYMENT,"Invoice amount = 1210, Payments = 1987, Difference = -777",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
2646c49d-8498-4871-a0d8-96557fff52f2,INV0056,44,OVERPAYMENT,"Invoice amount = 1285, Payments = 7350, Difference = -6065",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
ccc72de3-a5b7-4a85-a723-e84c40ebd5a9,INV0114,42,OVERPAYMENT,"Invoice amount = 4837, Payments = 9211, Difference = -4374",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
b5bd638b-d953-402b-9c18-d5f9ca055485,INV0172,42,OVERPAYMENT,"Invoice amount = 4882, Payments = 9211, Difference = -4329",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
9c0a078e-1ca8-4469-a7ec-7e67ac7e65d3,INV0150,42,OVERPAYMENT,"Invoice amount = 561, Payments = 9211, Difference = -8650",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
7712fcc1-0a86-4789-8fc2-26b3c170071a,INV0187,27,OVERPAYMENT,"Invoice amount = 2791, Payments = 9428, Difference = -6637",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
21e7e67b-1944-46f7-a622-983cdff53072,INV0152,32,OVERPAYMENT,"Invoice amount = 276, Payments = 1857, Difference = -1581",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
3c9f8fd7-69cf-4244-9d38-2eb766b69c28,INV0005,8,OVERPAYMENT,"Invoice amount = 1882, Payments = 5025, Difference = -3144",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
b3b99dcb-2e8c-4157-b4e3-1724d12fee93,INV0026,12,NO_PAYMENT,"Invoice amount = 3668, Payments = 0, Difference = 3668",Investigate missing payment or follow up with customer,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
477d3bb1-56af-41a6-9799-c8dcef260ae7,INV0093,45,OVERPAYMENT,"Invoice amount = 4868, Payments = 17344, Difference = -12476",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
95d412e1-23cf-45b9-a754-29f8497b1142,INV0096,15,OVERPAYMENT,"Invoice amount = 3193, Payments = 7420, Difference = -4227",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
b42208af-03bc-43a4-bad0-0fc32a82d3e6,INV0142,26,OVERPAYMENT,"Invoice amount = 2557, Payments = 15116, Difference = -12559",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
01c6f0e2-2ef7-454b-b53d-7cde0b8361d6,INV0024,21,OVERPAYMENT,"Invoice amount = 3832, Payments = 8156, Difference = -4324",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
bba0e296-be04-4988-bc6c-8d75095d291c,INV0081,8,OVERPAYMENT,"Invoice amount = 3590, Payments = 5025, Difference = -1436",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
7fc7e00f-4aae-4c10-93c4-e93abf1f1636,INV0098,1,OVERPAYMENT,"Invoice amount = 2563, Payments = 13526, Difference = -10963",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
b88c614f-bd36-4cb0-828e-f86ca4d819d8,INV0036,47,OVERPAYMENT,"Invoice amount = 2995, Payments = 17199, Difference = -14203",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
aa57ca76-2d3d-4504-917f-d36cbc176bdc,INV0045,4,PARTIAL_PAYMENT,"Invoice amount = 4690, Payments = 3887, Difference = 803",Review outstanding balance and initiate collection,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
3e7ea333-acf7-4943-b661-f7a84bc4cdb4,INV0057,8,OVERPAYMENT,"Invoice amount = 556, Payments = 5025, Difference = -4469",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
799e6261-4c0e-4fc2-824f-25ff30fd5692,INV0077,14,OVERPAYMENT,"Invoice amount = 2789, Payments = 10126, Difference = -7337",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
0bf7a66b-009a-4805-9039-94d473495c19,INV0110,35,OVERPAYMENT,"Invoice amount = 1914, Payments = 6426, Difference = -4512",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
3c6b9844-1d7b-4114-8e85-9e511f12bfc9,INV0143,14,OVERPAYMENT,"Invoice amount = 4012, Payments = 10126, Difference = -6114",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
03dcee4d-87a2-46cb-beea-be9e28f6b135,INV0111,35,OVERPAYMENT,"Invoice amount = 176, Payments = 6426, Difference = -6250",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
c1d6e076-07f3-4ee3-8b71-05a75e237860,INV0123,33,OVERPAYMENT,"Invoice amount = 4687, Payments = 14061, Difference = -9374",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
59055c14-6688-4563-a75a-de454405787b,INV0156,4,OVERPAYMENT,"Invoice amount = 2995, Payments = 3887, Difference = -892",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
56cb4da1-b0d3-4287-8a1c-80ff5347d254,INV0193,8,OVERPAYMENT,"Invoice amount = 2816, Payments = 5025, Difference = -2209",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
e0d258e7-90ca-4526-b810-cf2332ccc188,INV0148,15,OVERPAYMENT,"Invoice amount = 1756, Payments = 7420, Difference = -5664",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
d4dec796-fb14-4bb0-916c-ca7e6a5a53b6,INV0089,47,OVERPAYMENT,"Invoice amount = 559, Payments = 17199, Difference = -16640",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
8ff13bd5-d679-404a-9517-a1186b550dcd,INV0092,25,OVERPAYMENT,"Invoice amount = 1296, Payments = 13968, Difference = -12673",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
c20cb3d5-d868-490d-9242-d85c7ab81032,INV0158,37,OVERPAYMENT,"Invoice amount = 283, Payments = 6715, Difference = -6432",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
0a2822e5-2d2d-4d7a-a94d-e2bf9f749cf5,INV0167,32,OVERPAYMENT,"Invoice amount = 353, Payments = 1857, Difference = -1504",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
a797c3c2-51c5-4f35-b828-c3e82135dc58,INV0008,19,OVERPAYMENT,"Invoice amount = 1334, Payments = 4498, Difference = -3164",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
69bd4ca8-33f1-49d1-8a02-48682d198387,INV0010,11,OVERPAYMENT,"Invoice amount = 1574, Payments = 5692, Difference = -4118",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
e1e5a0ab-25bb-43ed-b9df-df2100dfada2,INV0017,22,OVERPAYMENT,"Invoice amount = 4551, Payments = 8950, Difference = -4399",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
446a612b-1461-4af7-a5aa-42bc2045357d,INV0044,18,OVERPAYMENT,"Invoice amount = 1995, Payments = 4928, Difference = -2933",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
e4b60c2e-51bd-4430-a045-5676b174da91,INV0065,4,PARTIAL_PAYMENT,"Invoice amount = 4447, Payments = 3887, Difference = 560",Review outstanding balance and initiate collection,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
229a4b1d-618c-44ec-8cac-f4171c2b4248,INV0067,6,OVERPAYMENT,"Invoice amount = 3246, Payments = 9668, Difference = -6422",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
5ca0f472-0aef-4332-8267-1bda1f752f1c,INV0151,13,OVERPAYMENT,"Invoice amount = 2934, Payments = 4120, Difference = -1186",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
4c5559a0-2675-4102-b8cf-299caab0e7cf,INV0064,40,OVERPAYMENT,"Invoice amount = 4496, Payments = 26610, Difference = -22114",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
bd371592-a16a-43b0-b187-bf3460723e8e,INV0121,12,NO_PAYMENT,"Invoice amount = 931, Payments = 0, Difference = 931",Investigate missing payment or follow up with customer,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
81d7af97-9621-4d97-b5d1-1fc804ae8a89,INV0020,44,OVERPAYMENT,"Invoice amount = 2498, Payments = 7350, Difference = -4852",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
15d3b0de-48ff-4dda-8547-56eb6617e04c,INV0034,16,OVERPAYMENT,"Invoice amount = 1014, Payments = 5964, Difference = -4950",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
6be97412-a44a-416d-840a-34ddd826ad48,INV0122,34,OVERPAYMENT,"Invoice amount = 2828, Payments = 14664, Difference = -11836",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
841785bb-1495-4904-a8b2-d4b2ca11ec66,INV0030,49,OVERPAYMENT,"Invoice amount = 2725, Payments = 13511, Difference = -10785",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
020b807a-3a75-4c6a-9d07-7453c283211f,INV0055,7,PARTIAL_PAYMENT,"Invoice amount = 2695, Payments = 1987, Difference = 708",Review outstanding balance and initiate collection,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
dc186485-00a4-4e4d-8e3a-195fd2df169d,INV0069,4,OVERPAYMENT,"Invoice amount = 892, Payments = 3887, Difference = -2995",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
e860c1a3-cfcf-4a22-8981-fcd45197a3b7,INV0137,47,OVERPAYMENT,"Invoice amount = 4066, Payments = 17199, Difference = -13133",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
64f01df0-3042-4cd5-a914-665a07192a89,INV0190,3,OVERPAYMENT,"Invoice amount = 1472, Payments = 4584, Difference = -3112",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
34477ed5-b32b-462e-b81c-06b052f25649,INV0169,22,OVERPAYMENT,"Invoice amount = 2749, Payments = 8950, Difference = -6201",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
a30822f1-8c49-425d-9f28-6db2c626608c,INV0183,25,OVERPAYMENT,"Invoice amount = 2104, Payments = 13968, Difference = -11865",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
1dac2bcc-7cf9-450c-afe8-97032d143b30,INV0090,24,OVERPAYMENT,"Invoice amount = 1902, Payments = 9907, Difference = -8005",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
c7fae527-a6d5-456f-ac76-d3f27e350371,INV0128,35,OVERPAYMENT,"Invoice amount = 4951, Payments = 6426, Difference = -1475",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
44ccaf83-d6fc-4a6e-833b-4e8ba4f807c8,INV0153,39,OVERPAYMENT,"Invoice amount = 2381, Payments = 6971, Difference = -4590",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
79e7fb5e-8dbc-4d9a-8595-4c62379eb363,INV0198,42,OVERPAYMENT,"Invoice amount = 3813, Payments = 9211, Difference = -5397",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
aa517697-1579-4d4f-a91e-eed5daa1e85b,INV0006,21,OVERPAYMENT,"Invoice amount = 4862, Payments = 8156, Difference = -3295",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
6bc33b20-778e-4302-bd2c-2bc094be2823,INV0007,39,OVERPAYMENT,"Invoice amount = 4816, Payments = 6971, Difference = -2155",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
6236aba2-df12-41e1-967f-7a6f7d92945a,INV0012,24,OVERPAYMENT,"Invoice amount = 281, Payments = 9907, Difference = -9626",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
d3f11ebf-b06b-4731-9250-f68a55500849,INV0028,44,OVERPAYMENT,"Invoice amount = 3198, Payments = 7350, Difference = -4152",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
4ed2d187-7a63-489e-95dc-6d8069560d67,INV0050,26,OVERPAYMENT,"Invoice amount = 4399, Payments = 15116, Difference = -10717",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
457dc3ba-534e-4dba-9f85-681501644822,INV0072,26,OVERPAYMENT,"Invoice amount = 145, Payments = 15116, Difference = -14971",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
6207ced7-928c-435b-8d57-98703c7167d8,INV0046,25,OVERPAYMENT,"Invoice amount = 774, Payments = 13968, Difference = -13195",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
7f9cbc2f-04be-4002-aa6d-02ee822605b4,INV0053,28,OVERPAYMENT,"Invoice amount = 4104, Payments = 4650, Difference = -546",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
2a8aa4b5-c511-46ed-8631-07e6fb54a993,INV0130,40,OVERPAYMENT,"Invoice amount = 2640, Payments = 26610, Difference = -23970",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
5617147e-995a-4488-aeb9-6872ea16cc3c,INV0159,23,OVERPAYMENT,"Invoice amount = 4131, Payments = 14677, Difference = -10546",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
be2c3fcb-c0d9-42a2-84cf-e8d6e9e4530d,INV0087,45,OVERPAYMENT,"Invoice amount = 3322, Payments = 17344, Difference = -14022",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
aa023b24-8d8b-4929-894d-b6a92befb820,INV0106,24,OVERPAYMENT,"Invoice amount = 968, Payments = 9907, Difference = -8939",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
23a50aec-eedb-4201-9aa0-c3010b73e47d,INV0033,28,OVERPAYMENT,"Invoice amount = 1672, Payments = 4650, Difference = -2979",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
a592a870-1435-4b32-af81-894285dcc03e,INV0041,21,OVERPAYMENT,"Invoice amount = 3261, Payments = 8156, Difference = -4895",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
0cbcd7d1-4eea-446f-9f93-14fb99676b60,INV0076,36,OVERPAYMENT,"Invoice amount = 888, Payments = 12156, Difference = -11268",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
b0df59e2-0579-40e8-98bc-694acc07e2f0,INV0101,9,OVERPAYMENT,"Invoice amount = 1057, Payments = 7653, Difference = -6597",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
9be6c0a0-86b1-4c6f-9974-9042708554af,INV0157,30,OVERPAYMENT,"Invoice amount = 249, Payments = 18714, Difference = -18465",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
993652aa-849a-47f0-ab38-98d7fc88b1b5,INV0175,28,OVERPAYMENT,"Invoice amount = 3996, Payments = 4650, Difference = -654",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
e2b84551-b250-481f-8fd2-9de9633f2d3a,INV0180,30,OVERPAYMENT,"Invoice amount = 4817, Payments = 18714, Difference = -13897",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
68185b02-cc7c-46c7-b5de-96c62c4d6c1f,INV0112,33,OVERPAYMENT,"Invoice amount = 4649, Payments = 14061, Difference = -9413",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
0bd27ecf-be25-4b64-9425-bea0f71bb8cc,INV0146,9,OVERPAYMENT,"Invoice amount = 3999, Payments = 7653, Difference = -3654",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
58a9cf45-9924-4762-b8b4-519b09edc03d,INV0165,36,OVERPAYMENT,"Invoice amount = 3152, Payments = 12156, Difference = -9003",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
21a087e6-3476-4ec9-94f6-cc3556f3ce89,INV0192,6,OVERPAYMENT,"Invoice amount = 3716, Payments = 9668, Difference = -5952",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
ff18cae4-fe24-4806-a0c1-102d690078c4,INV0075,10,OVERPAYMENT,"Invoice amount = 125, Payments = 640, Difference = -515",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
0adae3e2-b360-49bd-b88d-6c27580899f7,INV0095,29,OVERPAYMENT,"Invoice amount = 4471, Payments = 20817, Difference = -16346",Check for duplicate/refund required,FALSE,2025-09-17T17:35:32.401Z,e2a57531-8c81-4ab4-b3cf-094cc8712f1a
